tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
WS3-3a	WS3-3a_LP-DIR-T	WS3-3		py	105.3	53.5	1	11	100	12.3	5.5	673	373	K		hargrave 2024-04-12 08:29:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		mmt	330.0	-27.8	2	12	-1	2.9	8.6	857	823	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		py	98.4	70.4	2	11	0	129.3	6.5	673	373	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-4a		WS3-4																	This study	LP-NOMAG				Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		py	156.9	36.7	2	11	-1	129.3	6.5	673	373	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		mmt	300.0	-63.7	2	12	0	2.9	8.6	857	823	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		py	98.4	70.4	2	11	100	129.3	6.5	673	373	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-4a	WS3-4a_LP-DIR-T	WS3-4		mmt	300.0	-63.7	2	12	100	2.9	8.6	857	823	K		hargrave 2024-04-14 15:21:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-5a	WS3-5a_LP-DIR-T	WS3-5		mt	116.4	26.9	1	7	0	1.2	10.9	853	833	K		hargrave 2024-04-14 15:22:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-5a	WS3-5a_LP-DIR-T	WS3-5		mt	116.4	26.9	1	7	100	1.2	10.9	853	833	K		hargrave 2024-04-14 15:22:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-5a		WS3-5																	This study	LP-NOMAG				Grenville orogen	WS3
WS3-5a	WS3-5a_LP-DIR-T	WS3-5		mt	119.0	7.6	1	7	-1	1.2	10.9	853	833	K		hargrave 2024-04-14 15:22:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mt	147.9	-20.1	3	7	-1	17.9	20.3	857	836	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mmt	330.2	-21.9	3	8	-1	22.4	4.4	833	813	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mt	151.5	22.0	3	7	0	17.9	20.3	857	836	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		pdf	352.3	62.9	3	4	0	89.1	4.1	423	273	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mt	151.5	22.0	3	7	100	17.9	20.3	857	836	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mmt	302.3	-58.5	3	8	100	22.4	4.4	833	813	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		pdf	352.3	62.9	3	4	100	89.1	4.1	423	273	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		pdf	193.8	67.0	3	4	-1	89.1	4.1	423	273	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS3
WS3-6a	WS3-6a_LP-DIR-T	WS3-6		mmt	302.3	-58.5	3	8	0	22.4	4.4	833	813	K		hargrave 2024-04-14 15:24:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS3
WS3-6a		WS3-6																	This study	LP-NOMAG				Grenville orogen	WS3
WS4-1a		WS4-1																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-1a	WS4-1a_LP-DIR-T	WS4-1		mmt	345.1	-33.8	1	14	-1	2.7	17.2	865	823	K		hargrave 2024-04-19 16:33:34	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-1a	WS4-1a_LP-DIR-T	WS4-1		mmt	280.9	-71.9	1	14	0	2.7	17.2	865	823	K		hargrave 2024-04-19 16:33:34	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-1a	WS4-1a_LP-DIR-T	WS4-1		mmt	280.9	-71.9	1	14	100	2.7	17.2	865	823	K		hargrave 2024-04-19 16:33:34	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mmt	291.4	-42.9	2	6	0	54.2	10.5	828	813	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-2a		WS4-2																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mmt	316.5	-19.7	2	6	-1	54.2	10.5	828	813	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mt	112.5	-25.2	2	8	-1	25.9	15.1	857	833	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mt	116.1	-7.5	2	8	0	25.9	15.1	857	833	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mt	116.1	-7.5	2	8	100	25.9	15.1	857	833	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-2a	WS4-2a_LP-DIR-T	WS4-2		mmt	291.4	-42.9	2	6	100	54.2	10.5	828	813	K		hargrave 2024-04-14 15:29:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-3a	WS4-3a_LP-DIR-T	WS4-3		mmt	323.7	-21.3	1	7	-1	4.3	13.4	830	813	K		hargrave 2024-04-12 08:42:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-3a	WS4-3a_LP-DIR-T	WS4-3		mmt	280.7	-42.9	1	7	100	4.3	13.4	830	813	K		hargrave 2024-04-12 08:42:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-3a		WS4-3																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-3a	WS4-3a_LP-DIR-T	WS4-3		mmt	280.7	-42.9	1	7	0	4.3	13.4	830	813	K		hargrave 2024-04-12 08:42:41	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-4a	WS4-4a_LP-DIR-T	WS4-4		mt	79.1	11.9	1	10	-1	8.7	18.4	857	828	K		hargrave 2024-04-14 15:31:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-4a	WS4-4a_LP-DIR-T	WS4-4		mt	122.9	-3.5	1	10	0	8.7	18.4	857	828	K		hargrave 2024-04-14 15:31:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-4a	WS4-4a_LP-DIR-T	WS4-4		mt	122.9	-3.5	1	10	100	8.7	18.4	857	828	K		hargrave 2024-04-14 15:31:16	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-4a		WS4-4																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-5a		WS4-5																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		py	91.7	70.7	2	9	100	141.9	9.4	673	473	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		mmt	314.2	-52.9	2	5	0	24.9	15.7	865	848	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		py	91.7	70.7	2	9	0	141.9	9.4	673	473	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		py	154.1	41.4	2	9	-1	141.9	9.4	673	473	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		mmt	329.3	-15.8	2	5	-1	24.9	15.7	865	848	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-5a	WS4-5a_LP-DIR-T	WS4-5		mmt	314.2	-52.9	2	5	100	24.9	15.7	865	848	K		hargrave 2024-04-19 16:35:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-6a	WS4-6a_LP-DIR-T	WS4-6		mmt	299.0	-75.3	1	26	100	0.8	15.7	865	778	K		hargrave 2024-04-19 16:37:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS4-6a		WS4-6																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-6a	WS4-6a_LP-DIR-T	WS4-6		mmt	349.2	-18.1	1	26	-1	0.8	15.7	865	778	K		hargrave 2024-04-19 16:37:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-6a	WS4-6a_LP-DIR-T	WS4-6		mmt	299.0	-75.3	1	26	0	0.8	15.7	865	778	K		hargrave 2024-04-19 16:37:24	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-7a		WS4-7																	This study	LP-NOMAG				Grenville orogen	WS4
WS4-7a	WS4-7a_LP-DIR-T	WS4-7		mmt	334.8	-27.4	1	26	-1	5.2	12.3	865	778	K		hargrave 2024-04-19 16:39:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS4
WS4-7a	WS4-7a_LP-DIR-T	WS4-7		mmt	291.8	-64.3	1	26	0	5.2	12.3	865	778	K		hargrave 2024-04-19 16:39:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS4
WS4-7a	WS4-7a_LP-DIR-T	WS4-7		mmt	291.8	-64.3	1	26	100	5.2	12.3	865	778	K		hargrave 2024-04-19 16:39:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS4
WS5-1a		WS5-1																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mt	130.9	41.6	2	6	-1	9.1	8.7	857	838	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mmt	119.7	34.1	2	27	-1	12.4	27.9	825	573	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mt	98.5	47.5	2	6	0	9.1	8.7	857	838	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mmt	108.2	38.3	2	27	0	12.4	27.9	825	573	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mt	98.5	47.5	2	6	100	9.1	8.7	857	838	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-1a	WS5-1a_LP-DIR-T	WS5-1		mmt	108.2	38.3	2	27	100	12.4	27.9	825	573	K		hargrave 2024-04-18 18:49:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-2a		WS5-2																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-2a	WS5-2a_LP-DIR-T	WS5-2		mt	116.0	38.8	1	6	0	5.1	8.1	857	838	K		hargrave 2024-04-14 15:40:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-2a	WS5-2a_LP-DIR-T	WS5-2		mt	116.0	38.8	1	6	100	5.1	8.1	857	838	K		hargrave 2024-04-14 15:40:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-2a	WS5-2a_LP-DIR-T	WS5-2		mt	118.0	37.3	1	6	-1	5.1	8.1	857	838	K		hargrave 2024-04-14 15:40:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-3a		WS5-3																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-3a	WS5-3a_LP-DIR-T	WS5-3		mt	127.8	32.2	1	6	-1	9.2	5.1	857	838	K		hargrave 2024-04-14 15:41:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-3a	WS5-3a_LP-DIR-T	WS5-3		mt	118.9	44.7	1	6	0	9.2	5.1	857	838	K		hargrave 2024-04-14 15:41:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-3a	WS5-3a_LP-DIR-T	WS5-3		mt	118.9	44.7	1	6	100	9.2	5.1	857	838	K		hargrave 2024-04-14 15:41:45	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mmt	78.5	30.2	2	5	100	9.4	11.9	833	823	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mt	94.2	39.1	2	6	100	10.6	11.1	857	838	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mt	94.2	39.1	2	6	0	10.6	11.1	857	838	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mmt	78.5	30.2	2	5	0	9.4	11.9	833	823	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mt	107.2	46.8	2	6	-1	10.6	11.1	857	838	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-4a		WS5-4																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-4a	WS5-4a_LP-DIR-T	WS5-4		mmt	85.8	54.7	2	5	-1	9.4	11.9	833	823	K		hargrave 2024-04-14 15:43:09	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mmt	75.7	38.3	2	20	100	14.6	15.0	823	693	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mt	111.3	51.7	2	10	-1	4.3	3.9	861	830	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mmt	93.6	69.9	2	20	-1	14.6	15.0	823	693	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mt	101.4	42.6	2	10	0	4.3	3.9	861	830	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mmt	75.7	38.3	2	20	0	14.6	15.0	823	693	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-5a	WS5-5a_LP-DIR-T	WS5-5		mt	101.4	42.6	2	10	100	4.3	3.9	861	830	K		hargrave 2024-04-18 18:50:59	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-5a		WS5-5																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mt	112.5	49.9	2	11	-1	4.2	4.6	865	830	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-6a		WS5-6																	This study	LP-NOMAG				Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mmt	105.4	76.2	2	21	-1	21.9	16.5	823	673	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mt	105.2	38.6	2	11	0	4.2	4.6	865	830	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mmt	72.1	35.6	2	21	0	21.9	16.5	823	673	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mt	105.2	38.6	2	11	100	4.2	4.6	865	830	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS5-6a	WS5-6a_LP-DIR-T	WS5-6		mmt	72.1	35.6	2	21	100	21.9	16.5	823	673	K		hargrave 2024-04-19 16:40:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS5
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mmt	69.1	-61.3	2	24	100	34.5	22.7	830	673	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS6
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mt	106.1	27.3	2	5	100	14.0	6.3	857	843	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS6
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mmt	69.1	-61.3	2	24	0	34.5	22.7	830	673	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS6
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mmt	330.1	-15.6	2	24	-1	34.5	22.7	830	673	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS6
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mt	248.4	38.7	2	5	-1	14.0	6.3	857	843	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS6
WS6-1a		WS6-1																	This study	LP-NOMAG				Grenville orogen	WS6
WS6-1a	WS6-1a_LP-DIR-T	WS6-1		mt	106.1	27.3	2	5	0	14.0	6.3	857	843	K		hargrave 2024-04-14 15:47:29	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mt	135.3	46.7	3	3	100	50.4	1.3	838	833	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		py	78.6	64.6	3	10	100	87.6	13.0	653	373	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mmt	311.2	-61.5	3	9	100	110.0	7.6	825	801	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		py	78.6	64.6	3	10	0	87.6	13.0	653	373	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mt	210.8	51.8	3	3	-1	50.4	1.3	838	833	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		py	206.5	16.9	3	10	-1	87.6	13.0	653	373	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mmt	18.8	-39.3	3	9	-1	110.0	7.6	825	801	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	WS6
WS6-2a		WS6-2																	This study	LP-NOMAG				Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mmt	311.2	-61.5	3	9	0	110.0	7.6	825	801	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS6
WS6-2a	WS6-2a_LP-DIR-T	WS6-2		mt	135.3	46.7	3	3	0	50.4	1.3	838	833	K		hargrave 2024-04-14 15:49:02	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	WS6
WS6-3a	WS6-3a_LP-DIR-T	WS6-3		mt	218.5	27.1	2	8	-1	0.0	5.2	845	825	K		hargrave 2024-04-12 09:05:27	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Grenville orogen	WS6
